date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:58	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2003%20Dec%202024%2011:19:58%20UTC	https://www.myrentalexperts.com/%22//www.youtube.com/embed/fGqgNLPTcao?wmode=opaque&amp;enablejsapi=1\%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/fGqgNLPTcao.1c9ae1.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:01	86015/86015	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215470d1ff9d21294d45466a930ddca5f%22	https://www.myrentalexperts.com/%22//www.youtube.com/embed/fGqgNLPTcao?wmode=opaque&enablejsapi=1%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/fGqgNLPTcao.1d8344.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:02	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2003%20Dec%202024%2011:20:02%20UTC	https://www.myrentalexperts.com/%22//www.youtube.com/embed/I3mUFoX2j1w?wmode=opaque&amp;enablejsapi=1\%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/I3mUFoX2j1w.1e9ae1.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:02	115767/115767	---M--	200	added ('OK')	image/png	etag:CK3d+LqUkusCEAE=	http://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1533828776715-JV3N70UO03E8U40FQXQ5/Logo-_Expert+Property+Management+Horizontal+White.png?format=original	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1533828776715-JV3N70UO03E8U40FQXQ5/Logo-_Expert+Property+Management+Horizontal+White0e7d.png	(from https://www.myrentalexperts.com/maintenance-request)
16:50:04	86015/86015	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215470d1ff9d21294d45466a930ddca5f%22	https://www.myrentalexperts.com/%22//www.youtube.com/embed/I3mUFoX2j1w?wmode=opaque&enablejsapi=1%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/I3mUFoX2j1w.1f8344.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:06	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2003%20Dec%202024%2011:20:05%20UTC	https://www.myrentalexperts.com/%22//www.youtube.com/embed/PLpsZplJx8M?wmode=opaque&amp;enablejsapi=1\%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/PLpsZplJx8M.209ae1.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:08	86015/86015	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215470d1ff9d21294d45466a930ddca5f%22	https://www.myrentalexperts.com/%22//www.youtube.com/embed/PLpsZplJx8M?wmode=opaque&enablejsapi=1%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/PLpsZplJx8M.218344.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:08	1498472/1498472	---M-Z	200	added ('OK')	text/javascript	etag:%227230b47cfcbbdbe9f654c0e486f9ee3a%22	http://assets.squarespace.com/universal/scripts-compressed/common-b33702450f88b3268daa-min.en-US.js	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/scripts-compressed/common-b33702450f88b3268daa-min.en-US.js	(from https://www.myrentalexperts.com/maintenance-request)
16:50:09	2064/2064	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2003%20Dec%202024%2011:20:09%20UTC	https://www.myrentalexperts.com/%22//www.youtube.com/embed/Bu3SDZSGlxo?wmode=opaque&amp;enablejsapi=1\%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/Bu3SDZSGlxo.229ae1.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:11	86015/86015	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215470d1ff9d21294d45466a930ddca5f%22	https://www.myrentalexperts.com/%22//www.youtube.com/embed/Bu3SDZSGlxo?wmode=opaque&enablejsapi=1%22	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/_/www.youtube.com/embed/Bu3SDZSGlxo.238344.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:11	67013/67013	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Dec%202024%2011:20:11%20GMT	https://static1.squarespace.com/static/ta/572a39c4c6fc08512e0f088d/37/assets/images/icon_remaxexpertsballoon-white.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/ta/572a39c4c6fc08512e0f088d/37/assets/images/icon_remaxexpertsballoon-white.png	(from https://www.myrentalexperts.com/maintenance-request)
16:50:13	86015/86015	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2215470d1ff9d21294d45466a930ddca5f%22	https://www.myrentalexperts.com/blog	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/blog.25.delayed	(from https://www.myrentalexperts.com/maintenance-request)
16:50:16	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:16	89868/89868	---M-Z	200	added ('OK')	text/html	etag:W/%224aa4944b240b7deea5d04988bd1be2be%22	https://www.myrentalexperts.com/faqs/	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/faqs/index.html	(from https://www.myrentalexperts.com/maintenance-request)
16:50:16	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:17	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:17	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:18	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:18	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:18	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:18	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:19	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:19	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:19	957328/957328	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Dec%202024%2011:20:13%20GMT	https://static1.squarespace.com/static/ta/572a39c4c6fc08512e0f088d/39/scripts/main.js	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/ta/572a39c4c6fc08512e0f088d/39/scripts/main.js	(from https://www.myrentalexperts.com/maintenance-request)
16:50:20	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:20	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:20	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:21	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:21	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:21	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:21	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:21%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:22	561/561	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:22	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:22%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:22	1672/1672	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:22	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:22%20GMT	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:22	2320/2320	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	https://assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
